0.5,-0.5,0.480776 ,-0.44364,0.535375 ,-0.184497,0.535376,-0.184427,Mon Aug 22 11:17:31 2022
0,0.3,-0.00573096 ,0.314586,0.355823 ,0.84388,0.355823,0.84387,Mon Aug 22 11:18:29 2022
0.5,1.5,0.536783 ,1.48013,0.552016 ,1.40249,0.552015,1.4025,Mon Aug 22 11:20:04 2022
1.5,0.5,1.43288 ,0.511677,1.33157 ,0.439891,1.33157,0.439887,Mon Aug 22 11:20:51 2022
2,-1,1.99126 ,-1.01475,1.67336 ,-1.07761,1.67334,-1.0776,Mon Aug 22 11:21:46 2022
1,0.5,0.981399 ,0.519546,1.11883 ,0.57187,1.11883,0.571864,Mon Aug 22 11:22:55 2022
0.5,-0.5,0.489872 ,-0.479375,0.242372 ,0.0302062,0.242362,0.0303198,Mon Aug 22 11:23:42 2022
0,0.3,-0.0288899 ,0.305684,0.313114 ,0.962978,0.313123,0.962968,Mon Aug 22 11:25:06 2022
0.5,1.5,0.443502 ,1.45827,0.51854 ,1.43084,0.518538,1.43084,Mon Aug 22 11:26:28 2022
1.5,0.5,1.49109 ,0.556136,1.38953 ,0.394518,1.38953,0.39454,Mon Aug 22 11:27:58 2022
2,-1,2.04509 ,-0.971188,1.44348 ,-1.09815,1.44348,-1.09815,Mon Aug 22 11:29:04 2022
1,0.5,0.96985 ,0.490702,1.14047 ,0.516098,1.14049,0.516144,Mon Aug 22 11:30:14 2022
0.5,-0.5,0.522991 ,-0.528604,0.451346 ,-0.178216,0.451323,-0.178076,Mon Aug 22 11:31:02 2022
0,0.3,0.00624858 ,0.27083,0.312911 ,0.718901,0.312966,0.718898,Mon Aug 22 11:33:53 2022
0.5,1.5,0.450074 ,1.45066,0.477518 ,1.46644,0.477509,1.46645,Mon Aug 22 11:35:30 2022
1.5,0.5,1.50982 ,0.524483,1.33857 ,0.400278,1.33857,0.40028,Mon Aug 22 11:36:49 2022
2,-1,2.02404 ,-0.941629,1.51053 ,-1.09749,1.51052,-1.09747,Mon Aug 22 11:37:44 2022
1,0.5,0.93021 ,0.473407,0.917991 ,0.473804,0.918025,0.473837,Mon Aug 22 11:40:02 2022
0.5,-0.5,0.482526 ,-0.507389,0.208793 ,-0.120587,0.208802,-0.120598,Mon Aug 22 11:40:52 2022
0,0.3,0.0519156 ,0.330383,-0.00980434 ,0.697242,-0.00978563,0.697225,Mon Aug 22 11:41:28 2022
0.5,1.5,0.452641 ,1.452,0.548383 ,1.38159,0.548383,1.38159,Mon Aug 22 14:10:35 2022
1.5,0.5,1.53917 ,0.556042,1.38523 ,0.300459,1.38523,0.300443,Mon Aug 22 14:11:44 2022
2,-1,2.01676 ,-0.96929,1.47964 ,-1.24747,1.47964,-1.24747,Mon Aug 22 14:33:56 2022
1,0.5,0.987454 ,0.43283,1.17343 ,0.390389,1.17344,0.390374,Mon Aug 22 14:40:53 2022
0.5,-0.5,0.51466 ,-0.548743,0.470998 ,-0.317986,0.470962,-0.317798,Mon Aug 22 14:41:50 2022
0,0.3,-0.00175153 ,0.264455,0.388332 ,0.677773,0.388341,0.677754,Mon Aug 22 14:42:47 2022
